filename	mark	label	off0	off1	span	code	semantic_rel	omim_code	mesh_code	icd10_code	hpo_code
es-S1137-66272012000100011-1	T4	ENFERMEDAD	107	121	asma bronquial	195967001	EXACT	MTHU005153	D016535	J45.9	HP:0002099
es-S1137-66272012000100011-1	T5	ENFERMEDAD	1430	1464	tumoración en glándula suprarrenal	237783006	EXACT	None	None	None	None
es-S1137-66272012000100011-1	T6	ENFERMEDAD	1836	1850	feocromocitoma	302835009	EXACT	MTHU067042	None	None	HP:0006748
es-S1137-66272012000100011-1	T7	ENFERMEDAD	341	362	gastroenteritis aguda	69776003	EXACT	None	None	None	None
es-S1137-66272012000100011-1	T8	ENFERMEDAD	1657	1671	feocromocitoma	302835009	EXACT	MTHU067042	None	None	HP:0006748
es-S1137-66272012000100011-1	T9	ENFERMEDAD	2060	2076	masa suprarrenal	237783006	EXACT	None	None	None	None
es-S1137-66272012000100011-1	T10	ENFERMEDAD	1674	1695	carcinoma suprarrenal	255035007	EXACT	MTHU016123	D018268	None	HP:0006744
es-S1137-66272012000100011-1	T11	ENFERMEDAD	933	945	cólico renal	7093002	EXACT	MTHU069551	D056844	N23	None
es-S1137-66272012000100011-1	T12	ENFERMEDAD	2151	2165	feocromocitoma	302835009	EXACT	MTHU067042	None	None	HP:0006748
es-S1137-66272012000100011-1	T13	ENFERMEDAD	2203	2217	feocromocitoma	302835009	EXACT	MTHU067042	None	None	HP:0006748
es-S1137-66272012000100011-1	T14	ENFERMEDAD	2411	2433	feocromocitoma maligno	21851000119103	EXACT	None	None	None	None
es-S1137-66272012000100011-1	T15	ENFERMEDAD	2574	2600	trombo tumoral en una vena	448128007	NARROW	None	None	None	None
es-S1137-66272012000100011-1	T16	ENFERMEDAD	141	150	diabético	73211009	EXACT	MTHU036798	D003920	E14	HP:0000819
es-S1137-66272012000100011-1	T17	ENFERMEDAD	125	133	alérgico	106190000	EXACT	None	None	None	None
es-S1137-66272012000100011-1	T18	ENFERMEDAD	1283	1300	leve hiponatremia	89627008	NARROW	613508	D007010	None	HP:0002902
es-S1130-01082008000200009-3	T1	ENFERMEDAD	47	65	enfermedad celiaca	396331005	EXACT	MTHU018114	D002446	K90.0	HP:0002608
es-S1130-01082008000200009-3	T2	ENFERMEDAD	157	175	enfermedad celiaca	396331005	EXACT	MTHU018114	D002446	K90.0	HP:0002608
es-S1130-01082008000200009-3	T3	ENFERMEDAD	205	224	abortos espontáneos	17369002	EXACT	MTHU070695	D000022	O03	HP:0005268
es-S1130-01082008000200009-3	T4	ENFERMEDAD	230	270	accidente isquémico transitorio cerebral	266257000	EXACT	MTHU071676	D002546	G45.9	HP:0002326
es-S1130-01082008000200009-3	T5	ENFERMEDAD	459	486	alteraciones protrombóticas	234467004	NARROW	MTHU054815	D019851	None	HP:0100724
es-S0004-06142008000100008-1	T1	ENFERMEDAD	348	358	tumoración	300848003	EXACT	None	None	None	None
es-S0004-06142008000100008-1	T2	ENFERMEDAD	45	53	fumadora	77176002	EXACT	None	D000074285	None	None
es-S0004-06142008000100008-1	T3	ENFERMEDAD	2053	2096	tumor miofibroblástico inflamatorio vesical	771233008	NARROW	None	D006104	None	None
es-S0004-06142008000100008-1	T4	ENFERMEDAD	144	179	infecciones urinarias de repetición	197927001	EXACT	MTHU011456	None	None	HP:0000010
es-S0004-06142008000100008-1	T5	ENFERMEDAD	244	271	lesión nodular intravesical	126885006	NARROW	None	D001749	None	HP:0009725
es-S0212-71992005000700008-1	T1	ENFERMEDAD	1955	1969	hiperpotasemia	14140009	EXACT	MTHU036844	D006947	E87.5	HP:0002153
es-S0212-71992005000700008-1	T2	ENFERMEDAD	2102	2119	crisis adisoniana	766986002	EXACT	MTHU037227	None	E27.2	None
es-S0212-71992005000700008-1	T3	ENFERMEDAD	484	499	hernia de hiato	84089009	EXACT	142400	D006551	None	HP:0002036
es-S0212-71992005000700008-1	T4	ENFERMEDAD	504	514	esofagitis	16761005	EXACT	MTHU018345	D004941	K20	HP:0100633
es-S0212-71992005000700008-1	T5	ENFERMEDAD	525	556	reflujo biliar duodeno-gástrico	72950008	NARROW	None	None	None	None
es-S0212-71992005000700008-1	T6	ENFERMEDAD	57	65	alergias	106190000	EXACT	None	None	None	None
es-S0212-71992005000700008-1	T7	ENFERMEDAD	1095	1133	hiperpigmentación cutánea generalizada	49765009	NARROW	MTHU068222	D017495	None	HP:0000953
es-S0212-71992005000700008-1	T8	ENFERMEDAD	2045	2054	hipotenso	45007003	EXACT	MTHU003384	D007022	I95.9	HP:0002615
es-S1130-01082007000300006-7	T1	ENFERMEDAD	107	114	bebedor	219006	EXACT	None	None	None	None
es-S1130-01082007000300006-7	T2	ENFERMEDAD	119	126	fumador	77176002	EXACT	None	D000074285	None	None
es-S1130-01082007000300006-7	T3	ENFERMEDAD	128	152	Amigdalitis de repetició	195677001	EXACT	None	None	None	None
es-S1130-01082007000300006-7	T4	ENFERMEDAD	362	427	duodenal mostró atrofia moderada de las vellosidades intestinales	75581001	NARROW	None	None	None	HP:0011473
es-S0212-71992007000400005-1	T1	ENFERMEDAD	35	38	LES	55464009	EXACT	152700	D008180	M32.9	HP:0002725
es-S0212-71992007000400005-1	T2	ENFERMEDAD	41	65	síndrome antifosfolípido	26843008	EXACT	None	D016736	None	None
es-S0212-71992007000400005-1	T3	ENFERMEDAD	442	453	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S0212-71992007000400005-1	T4	ENFERMEDAD	961	964	LES	55464009	EXACT	152700	D008180	M32.9	HP:0002725
es-S0212-71992007000400005-1	T5	ENFERMEDAD	416	436	hepatoesplenomegalia	36760000	EXACT	MTHU012652	None	None	HP:0001433
es-S0212-71992007000400005-1	T6	ENFERMEDAD	657	677	hepatoesplenomegalia	36760000	EXACT	MTHU012652	None	None	HP:0001433
es-S0212-71992007000400005-1	T7	ENFERMEDAD	682	690	lesiones	157670007	EXACT	None	None	None	None
es-S0212-16112007000600015-1	T1	ENFERMEDAD	89	104	muerte cerebral	230802007	EXACT	None	None	None	None
es-S0212-16112007000600015-1	T2	ENFERMEDAD	2220	2237	sufrimiento fetal	130955003	EXACT	MTHU009786	D005316	None	HP:0025116
es-S0212-16112007000600015-1	T3	ENFERMEDAD	142	205	herida por proyectil de arma de fuego a nivel occipital derecho	283545005	NARROW	None	D014948	None	None
es-S0212-16112007000600015-1	T4	ENFERMEDAD	2446	2467	sangrado transvaginal	399131003	EXACT	None	None	None	None
es-S0212-16112007000600015-1	T5	ENFERMEDAD	2504	2531	desprendimiento placentario	415105001	EXACT	None	D000037	O45.9	HP:0011419
es-S0212-16112007000600015-1	T6	ENFERMEDAD	2534	2546	muerte fetal	84122000	EXACT	None	None	None	None
es-S0212-16112007000600015-1	T7	ENFERMEDAD	1265	1291	síndrome de realimentación	427698009	EXACT	None	D055677	None	None
es-S0212-16112007000600015-1	T8	ENFERMEDAD	308	322	malformaciones	276655000	EXACT	None	D000013	Q89.9	None
es-S0212-16112007000600015-1	T9	ENFERMEDAD	2900	2914	malformaciones	276655000	EXACT	None	D000013	Q89.9	None
es-S0212-16112007000600015-1	T10	ENFERMEDAD	2398	2421	descontrol hipertensivo	170578008	EXACT	None	None	None	None
es-S1134-80462009000100005-15	T1	ENFERMEDAD	113	136	espondiloartrosis grave	53332000	NARROW	None	None	None	None
es-S1139-76322009000500006-1	T1	ENFERMEDAD	1359	1378	panhipopituitarismo	32390006	EXACT	MTHU047145	C580003	None	HP:0000871
es-S1139-76322009000500006-1	T2	ENFERMEDAD	174	196	ginecomastia bilateral	4754008	EXACT	MTHU006965	D006177	None	HP:0000771
es-S1139-76322009000500006-1	T3	ENFERMEDAD	1493	1500	adenoma	443416007	EXACT	None	D000236	None	None
es-S1139-76322009000500006-1	T4	ENFERMEDAD	1627	1646	hiperparatiroidismo	66999008	EXACT	MTHU036868	D006961	E21.3	HP:0000843
es-S1139-76322009000500006-1	T5	ENFERMEDAD	1681	1709	neoplasia endocrina múltiple	46724008	EXACT	None	D009377	None	None
es-S1139-76322009000500006-1	T6	ENFERMEDAD	1711	1716	MEN 1	30664006	EXACT	131100	D018761	None	None
es-S1139-76322009000500006-1	T7	ENFERMEDAD	928	944	craneofaringioma	189179009	EXACT	None	D003397	None	HP:0030062
es-S1139-76322009000500006-1	T8	ENFERMEDAD	1153	1172	adenoma hipofisario	128664001	EXACT	MTHU016150	D010911	None	HP:0002893
es-S1139-76322009000500006-1	T9	ENFERMEDAD	1659	1666	tumores	189542002	EXACT	None	None	None	None
es-S1139-76322009000500006-1	T10	ENFERMEDAD	1287	1309	hemianopsia bitemporal	61917005	EXACT	None	D006423	None	HP:0030521
es-S1130-05582008000400007-2	T1	ENFERMEDAD	363	373	estrabismo	22066006	EXACT	MTHU001333	D013285	H50.9	HP:0000486
es-S1130-05582008000400007-2	T2	ENFERMEDAD	548	568	hemangioma fibrosado	400210000	NARROW	MTHU038278	D006391	D18.0	HP:0001028
es-S1130-05582008000400007-2	T3	ENFERMEDAD	343	349	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582008000400007-2	T4	ENFERMEDAD	45	86	mancha azulada en la región nasoorbitaria	121000119106	NARROW	None	None	None	None
es-S1137-66272012000100018-1	T1	ENFERMEDAD	638	655	crisis de migraña	37796009	EXACT	MTHU000096	D008881	G43.9	HP:0002076
es-S1137-66272012000100018-1	T2	ENFERMEDAD	3487	3528	crisis focales de origen temporal derecho	230381009	NARROW	MTHU051763	D004828	None	None
es-S1137-66272012000100018-1	T3	ENFERMEDAD	130	139	epilepsia	84757009	EXACT	MTHU018883	D004827	G40.9	HP:0001250
es-S1137-66272012000100018-1	T4	ENFERMEDAD	3552	3567	epilepsia focal	230381009	EXACT	MTHU051763	D004828	None	None
es-S1137-66272012000100018-1	T5	ENFERMEDAD	159	176	migraña menstrual	23186000	EXACT	None	None	None	None
es-S1137-66272012000100018-1	T6	ENFERMEDAD	890	913	convulsión generalizada	246545002	EXACT	MTHU026000	D012640	None	HP:0002197
es-S1137-66272012000100018-1	T7	ENFERMEDAD	1817	1842	bloqueo de rama izquierda	63467002	EXACT	MTHU033166	D002037	I44.7	HP:0011713
es-S1137-66272012000100018-1	T8	ENFERMEDAD	3785	3793	insomnio	193462001	EXACT	MTHU026439	D007319	None	HP:0100785
es-S1137-66272012000100018-1	T9	ENFERMEDAD	1844	1847	BRI	63467002	EXACT	MTHU033166	D002037	I44.7	HP:0011713
es-S1137-66272012000100018-1	T10	ENFERMEDAD	1889	1932	trastorno de la conducción intraventricular	4554005	EXACT	MTHU039128	None	None	None
es-S1137-66272012000100018-1	T11	ENFERMEDAD	2486	2489	BRI	63467002	EXACT	MTHU033166	D002037	I44.7	HP:0011713
es-S1137-66272012000100018-1	T12	ENFERMEDAD	471	488	migraña menstrual	23186000	EXACT	None	None	None	None
es-S1137-66272012000100018-1	T13	ENFERMEDAD	1148	1157	epilepsia	84757009	EXACT	MTHU018883	D004827	G40.9	HP:0001250
es-S1137-66272012000100018-1	T14	ENFERMEDAD	2808	2843	descargas epileptiformes temporales	193000002	NARROW	MTHU069297	D004833	None	None
es-S1137-66272012000100018-1	T15	ENFERMEDAD	3270	3285	bloqueo de rama	6374002	EXACT	MTHU017462	D002037	None	HP:0011710
es-S1137-66272012000100018-1	T16	ENFERMEDAD	3616	3622	lesión	417163006	EXACT	None	None	None	None
es-S1137-66272012000100018-1	T17	ENFERMEDAD	3327	3386	dilatación del asta temporal del ventrículo lateral derecho	66720007+25322007	COMPOSITE	None	D020547+D004108	None	None
es-S1130-05582017000100037-1	T1	ENFERMEDAD	893	916	enfermedad de Forestier	65323003	EXACT	None	D011111	M35.3	None
es-S1130-05582017000100037-1	T2	ENFERMEDAD	403	424	hemiparesia espástica	20022000	NARROW	MTHU000543	D010291	None	HP:0001269
es-S1130-05582017000100037-1	T3	ENFERMEDAD	1304	1315	hemiparesia	20022000	EXACT	MTHU000543	D010291	None	HP:0001269
es-S1130-05582017000100037-1	T4	ENFERMEDAD	610	638	estenosis del canal raquídeo	76107001	EXACT	MTHU038575	D013130	M48.0	None
es-S1130-05582017000100037-1	T5	ENFERMEDAD	678	713	compromiso de la unión bulbomedular	83561009	NARROW	MTHU059241	None	None	None
es-S1130-05582017000100037-1	T6	ENFERMEDAD	733	792	proliferaciones sindesmofíticas anteriores a nivel de C2-C6	298396009	NARROW	None	None	None	None
es-S1130-05582017000100037-1	T7	ENFERMEDAD	313	321	disfagia	288939007	EXACT	MTHU037782	D003680	R13	HP:0002015
es-S1130-05582017000100037-1	T8	ENFERMEDAD	1290	1298	disfagia	288939007	EXACT	MTHU037782	D003680	R13	HP:0002015
es-S1130-14732008000500005-1	T1	ENFERMEDAD	56	73	diabetes mellitus	73211009	EXACT	MTHU036798	D003920	E14	HP:0000819
es-S1130-14732008000500005-1	T2	ENFERMEDAD	75	96	hipertensión arterial	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S1130-14732008000500005-1	T3	ENFERMEDAD	243	265	incontinencia urinaria	165232002	EXACT	MTHU038644	D014549	R32	HP:0000020
es-S1130-14732008000500005-1	T4	ENFERMEDAD	381	410	hidrocefalia tetraventricular	230745008	NARROW	MTHU037109	D006849	G91.9	HP:0000238
es-S1130-14732008000500005-1	T5	ENFERMEDAD	432	435	HCA	15139001	NARROW	None	None	None	None
es-S1130-14732008000500005-1	T6	ENFERMEDAD	928	952	hipotensión intracraneal	433691000124104	EXACT	None	D019585	None	None
es-S1130-14732008000500005-1	T7	ENFERMEDAD	1108	1160	hematoma en vermis y hemisferio cerebeloso izquierdo	301765007	NARROW	None	None	None	None
es-S1130-14732008000500005-1	T8	ENFERMEDAD	1166	1255	sangrado subaracnoideo en la superficie superior del cerebelo y en las folias cerebelosas	21454007	NARROW	MTHU037163	D013345	I60.9	HP:0002138
es-S1130-14732008000500005-1	T9	ENFERMEDAD	99	120	fibrilación auricular	49436004	EXACT	MTHU006249	D001281	None	HP:0005110
es-S1139-76322011000300008-1	T1	ENFERMEDAD	1357	1380	hipertrofia ventricular	266249003	EXACT	MTHU005304	None	None	HP:0001714
es-S1139-76322011000300008-1	T2	ENFERMEDAD	1478	1496	pericarditis aguda	15555002	EXACT	None	None	I30.9	None
es-S0004-06142010000500014-1	T1	ENFERMEDAD	911	932	orquitis inespecífica	274718005	EXACT	None	D009920	None	HP:0100796
es-S1139-76322016000300013-1	T1	ENFERMEDAD	521	532	infecciones	40733004	EXACT	None	D003141	None	None
es-S1139-76322016000300013-1	T2	ENFERMEDAD	1099	1132	inmunodeficiencia de tipo humoral	363265005	EXACT	None	None	None	None
es-S1139-76322016000300013-1	T3	ENFERMEDAD	1146	1166	enfermedad de Bruton	65880007	EXACT	300755	C537409	None	None
es-S0365-66912011001000003-2	T1	ENFERMEDAD	894	902	esguince	398878007	EXACT	None	None	None	None
es-S0365-66912011001000003-2	T2	ENFERMEDAD	84	95	baja visión	13164000	EXACT	MTHU029961	None	None	HP:0007663
es-S0365-66912012001100004-1	T1	ENFERMEDAD	42	59	enfermedad de VHL	46659004	EXACT	193300	D006623	None	None
es-S0365-66912012001100004-1	T2	ENFERMEDAD	121	156	hemangiomas capilares en ambos ojos	402867006	NARROW	MTHU047606	D018324	None	HP:0005306
es-S0365-66912012001100004-1	T3	ENFERMEDAD	311	326	quistes renales	253883006	EXACT	MTHU015022	None	None	HP:0005562
es-S0365-66912012001100004-1	T4	ENFERMEDAD	402	427	desprendimiento de retina	42059000	EXACT	MTHU002176	D012163	None	HP:0000541
es-S0365-66912012001100004-1	T5	ENFERMEDAD	516	550	hemangiomas fotocoagulados nasales	449175004	NARROW	None	None	None	None
es-S0365-66912012001100004-1	T6	ENFERMEDAD	598	638	membrana epirretiniana en polo posterior	367649002	NARROW	MTHU036354	D019773	None	HP:0100014
es-S0365-66912012001100004-1	T7	ENFERMEDAD	885	902	hemorragia vítrea	31341008	EXACT	MTHU018216	D014823	H43.1	HP:0007902
es-S0365-66912012001100004-1	T8	ENFERMEDAD	976	993	hemorragia vítrea	31341008	EXACT	MTHU018216	D014823	H43.1	HP:0007902
es-S0365-66912012001100004-1	T9	ENFERMEDAD	429	431	DR	42059000	EXACT	MTHU002176	D012163	None	HP:0000541
es-S0365-66912012001100004-1	T10	ENFERMEDAD	918	920	DR	42059000	EXACT	MTHU002176	D012163	None	HP:0000541
es-S0211-69952013000700023-1	T1	ENFERMEDAD	208	229	hipertensión arterial	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0211-69952013000700023-1	T2	ENFERMEDAD	413	424	anemización	271737000	EXACT	MTHU002606	D000740	D64.9	HP:0001903
es-S0211-69952013000700023-1	T3	ENFERMEDAD	1134	1183	nefropatía por cilindros de cadenas ligeras kappa	449408005	EXACT	None	None	None	None
es-S0211-69952013000700023-1	T4	ENFERMEDAD	1194	1206	MM IgA-kappa	285420006	NARROW	None	None	None	None
es-S0211-69952013000700023-1	T5	ENFERMEDAD	1740	1806	lesiones tubulointersticiales crónicas de intensidad leve-moderada	60926001	NARROW	MTHU005558	None	N11.9	HP:0004743
es-S1130-63432013000300013-1	T1	ENFERMEDAD	45	52	fumador	77176002	EXACT	None	D000074285	None	None
es-S1130-63432013000300013-1	T2	ENFERMEDAD	97	131	hepatitis crónica C genotipo 1a/1c	768289009	EXACT	None	None	None	None
es-S1130-63432013000300013-1	T3	ENFERMEDAD	1712	1730	pancreatitis aguda	197456007	EXACT	MTHU002054	D010195	K85	HP:0001735
es-S1130-63432013000300013-1	T4	ENFERMEDAD	175	183	fibrosis	263756000	EXACT	MTHU024688	D005355	None	None
es-S1130-63432013000300013-1	T5	ENFERMEDAD	832	843	hemorroides	70153002	EXACT	None	D006484	I84	HP:0032551
es-S1130-63432013000300013-1	T6	ENFERMEDAD	299	310	hepatitis C	50711007	EXACT	None	D006526	None	None
es-S1130-63432013000300013-1	T7	ENFERMEDAD	867	875	ansiedad	197480006	EXACT	MTHU053021	D001008	F41.9	None
es-S0212-71992006000100006-1	T1	ENFERMEDAD	2485	2505	sinusitis esfenoidal	13266007	EXACT	None	D015524	None	None
es-S0212-71992006000100006-1	T2	ENFERMEDAD	191	222	infecciones respiratorias altas	54150009	EXACT	MTHU006278	D012141	None	None
es-S0212-71992006000100006-1	T3	ENFERMEDAD	1934	1943	sinusitis	36971009	EXACT	MTHU006260	D012852	None	HP:0000246
es-S0212-71992006000100006-1	T4	ENFERMEDAD	310	334	mononucleosis infecciosa	271558008	EXACT	MTHU043155	D007244	B27.9	None
es-S0212-71992006000100006-1	T5	ENFERMEDAD	1946	1956	meningitis	7180009	EXACT	MTHU005994	D008581	G03.9	HP:0001287
es-S0212-71992006000100006-1	T6	ENFERMEDAD	344	359	cuadro catarral	82272006	EXACT	None	D003139	J00	None
es-S0212-71992006000100006-1	T7	ENFERMEDAD	1123	1162	adenopatías látero-cervicales, axilares	127189005	EXACT	None	None	None	None
es-S0212-71992006000100006-1	T8	ENFERMEDAD	2186	2195	sinusitis	36971009	EXACT	MTHU006260	D012852	None	HP:0000246
es-S0212-71992006000100006-1	T9	ENFERMEDAD	2264	2291	trombosis de seno cavernoso	89980009	EXACT	None	D020226	None	None
es-S0212-71992006000100006-1	T10	ENFERMEDAD	2294	2305	encefalitis	45170000	EXACT	MTHU007426	D004660	None	HP:0002383
es-S0212-71992006000100006-1	T11	ENFERMEDAD	2428	2445	sinusopatía aguda	7393007	NARROW	None	D010254	None	HP:0000246
es-S0212-71992006000100006-1	T12	ENFERMEDAD	1052	1108	rash maculoso y eritematoso que afecta a tronco y cuello	89757007	NARROW	None	None	None	None
es-S0212-71992006000100006-1	T13	ENFERMEDAD	555	572	obstrucción nasal	232209000	EXACT	MTHU047644	D015508	None	HP:0001742
es-S1698-44472005000300015-1	T1	ENFERMEDAD	385	412	anomalías dentoesqueléticas	196380002	EXACT	None	None	K07.9	None
es-S1698-44472005000300015-1	T2	ENFERMEDAD	725	745	duplicación condilar	708669006	EXACT	None	None	None	None
es-S1698-44472005000300015-1	T3	ENFERMEDAD	1185	1225	cóndilo bífido izquierdo anteroposterior	708669006	NARROW	None	None	None	None
es-S1698-44472005000300015-1	T4	ENFERMEDAD	1020	1037	derrame articular	111230002	EXACT	None	None	None	None
es-S1698-44472005000300015-1	T5	ENFERMEDAD	972	1004	cóndilo: bifidez anteroposterior	708669006	NARROW	None	None	None	None
es-S1137-66272009000500017-1	T1	ENFERMEDAD	78	112	crisis generalizada tónico-clónica	54200006	EXACT	MTHU038917	D012640	G40.6	HP:0002069
es-S1137-66272009000500017-1	T2	ENFERMEDAD	950	981	metabolitos de cocaína en orina	442184000+387085005	COMPOSITE	None	D003042	None	None
es-S1137-66272009000500017-1	T3	ENFERMEDAD	1164	1192	fumador habitual de cannabis	723933008	EXACT	None	None	None	None
es-S1137-66272009000500017-1	T4	ENFERMEDAD	1225	1243	consumo de cocaína	78267003	EXACT	None	D019970	None	None
es-S1137-66272009000500017-1	T5	ENFERMEDAD	124	142	proceso infeccioso	40733004	EXACT	None	D003141	None	None
es-S1139-13752006000200009-1	T1	ENFERMEDAD	1265	1275	hidrotórax	79231000	EXACT	MTHU057615	D006876	None	HP:0011920
es-S1139-13752006000200009-1	T2	ENFERMEDAD	62	83	cardiopatía isquémica	194828000	EXACT	MTHU008097	D000787	I20.9	HP:0001681
es-S1139-13752006000200009-1	T3	ENFERMEDAD	127	147	nefroangioesclerosis	32916005	EXACT	MTHU036895	D009400	None	HP:0009741
es-S1139-13752006000200009-1	T4	ENFERMEDAD	2734	2744	hidrotórax	79231000	EXACT	MTHU057615	D006876	None	HP:0011920
es-S1139-13752006000200009-1	T5	ENFERMEDAD	1962	1972	hidrotórax	79231000	EXACT	MTHU057615	D006876	None	HP:0011920
es-S1139-13752006000200009-1	T6	ENFERMEDAD	1506	1516	hidrotórax	79231000	EXACT	MTHU057615	D006876	None	HP:0011920
es-S1139-13752006000200009-1	T7	ENFERMEDAD	397	412	derrame pleural	60046008	EXACT	MTHU012482	D010996	None	HP:0002202
es-S1139-13752006000200009-1	T8	ENFERMEDAD	2222	2232	hidrotórax	79231000	EXACT	MTHU057615	D006876	None	HP:0011920
es-S1139-13752006000200009-1	T9	ENFERMEDAD	1721	1736	derrame pleural	60046008	EXACT	MTHU012482	D010996	None	HP:0002202
es-S1139-13752006000200009-1	T10	ENFERMEDAD	3119	3134	derrame pleural	60046008	EXACT	MTHU012482	D010996	None	HP:0002202
es-S1139-13752006000200009-1	T11	ENFERMEDAD	1160	1175	derrame pleural	60046008	EXACT	MTHU012482	D010996	None	HP:0002202
es-S1139-13752006000200009-1	T12	ENFERMEDAD	3463	3473	hidrotórax	79231000	EXACT	MTHU057615	D006876	None	HP:0011920
es-S1139-13752006000200009-1	T13	ENFERMEDAD	86	147	insuficiencia renal crónica secundaria a nefroangioesclerosis	49220004	EXACT	None	None	None	None
es-S0365-66912009001100005-1	T1	ENFERMEDAD	75	121	proptosis de un año de evolución en ambos ojos	18265008	NARROW	MTHU019358	D005094	None	HP:0000520
es-S0365-66912009001100005-1	T2	ENFERMEDAD	331	339	amblíope	387742006	EXACT	MTHU035049	D000550	None	HP:0000646
es-S0365-66912009001100005-1	T3	ENFERMEDAD	551	566	edema de papila	423341008	EXACT	MTHU026373	D010211	H47.1	HP:0001085
